Date,Symbol,Prev Close,Open,High,Prev Low,Prev high,Previous VWAP,Previous Volume,Previous Percentage,PreviousValue change,Previous Nifty 50,Previous Nifty 100,Previous Sensex,Buy Don?t buy
9/21/2015,RELIANCE,872.55,880,899.5,877.15,895.4,890.05,7831592,2.55,22.85,7737.35,7859.05,25526.53,YES
9/22/2015,RELIANCE,895.4,880,888.2,876.05,878.1,882.23,2910364,-1.97,-17.3,7838.4,7959.35,25798.05,NO
9/23/2015,RELIANCE,878.1,843,884.9,844.5,847.9,861.37,3599162,-3.56,-30.2,7892.8,8009.55,25922.71,NO
9/24/2015,RELIANCE,847.9,848,856.8,840,850.35,848.94,3479324,0.29,2.45,7725.7,7839.25,25496.38,YES
9/28/2015,RELIANCE,850.35,839.8,848,834.75,837.35,838.12,6646509,-1.55,-13,7924.25,8032.75,25986.52,NO
9/29/2015,RELIANCE,837.35,830,840.9,828.7,834.25,834.47,2657197,-0.37,-3.1,7992.05,8115.1,26344.19,NO
9/30/2015,RELIANCE,834.25,851,850.25,826.1,840.75,838.35,3623837,0.77,6.5,8005.1,8135.05,26379.42,YES
10/1/2015,RELIANCE,840.75,873.95,864.8,838.5,862.3,853.69,3952665,2.5,21.55,8180.45,8308.85,26976.66,YES
10/5/2015,RELIANCE,862.3,862.8,873.95,858.6,864.7,864.09,1980306,0.28,2.4,8146.2,8275.8,26966.86,YES
10/6/2015,RELIANCE,864.7,895.65,890,861.85,888,878.86,3660854,2.62,23.3,8196.75,8319.9,27116.86,YES
10/7/2015,RELIANCE,888,894.7,900.5,885.75,898.05,893.49,2818498,1.12,10.05,8186.35,8300.35,26974.92,YES
10/8/2015,RELIANCE,898.05,914.9,918.05,891,913.8,903.5,2632179,1.72,15.75,8231.5,8335.9,27242.6,YES
10/9/2015,RELIANCE,913.8,894.05,914.9,886.25,889.1,899.98,2457989,-2.78,-24.7,8121.95,8240.65,26874.29,NO
10/12/2015,RELIANCE,889.1,888,905.45,881.5,887.35,892.19,2132195,-0.2,-1.75,8102.4,8218.85,26760.32,NO
10/13/2015,RELIANCE,887.35,885.05,901.6,888,891.75,894.81,1420049,0.49,4.4,8134.35,8252.95,26842.19,NO
10/14/2015,RELIANCE,891.75,895.8,896.3,882.9,893.6,890.39,1408658,0.21,1.85,8193.65,8304.25,27062.8,YES
10/15/2015,RELIANCE,893.6,907.7,905,893.95,902.95,899.94,1829257,1.04,9.35,8262.55,8363.45,27305.62,YES
10/16/2015,RELIANCE,902.95,904.5,911,900.1,903.7,905.46,2068330,0.08,0.75,8280.3,8387.95,27402.9,YES
10/19/2015,RELIANCE,903.7,941,914.8,903.7,912.15,911.22,3485193,0.93,8.45,8258.35,8367,27312.35,YES
10/20/2015,RELIANCE,912.15,965,965.5,941,963.5,956.63,7658875,5.33,51.35,8308.25,8413.05,27466.64,YES
10/21/2015,RELIANCE,963.5,955.5,966.7,953,956.7,957.47,4135503,-0.71,-6.8,8333.65,8421.2,27575.04,NO
10/23/2015,RELIANCE,956.7,963.95,974.8,953,955,963.05,3292615,-0.18,-1.7,8230.35,8323.55,27291.06,YES
10/26/2015,RELIANCE,955,961.9,973.05,941.15,955.65,962.9,2778068,0.07,0.65,8188.9,8290.45,27131.71,YES
10/27/2015,RELIANCE,955.65,938.8,963,941.3,942.85,948.12,2500420,-1.36,-12.8,8175.45,8278.85,27083.7,NO
10/28/2015,RELIANCE,942.85,936.9,948.25,937.4,939.55,941.44,2651976,-0.35,-3.3,8123.55,8228.15,26878.48,NO
10/29/2015,RELIANCE,939.55,936,944.9,929.9,936.95,936.98,2733564,-0.28,-2.6,8054.55,8169.55,26641.69,NO
10/30/2015,RELIANCE,936.95,942.1,945,934.95,941,940.34,3035672,0.43,4.05,8086.35,8202.8,26660.71,YES
11/2/2015,RELIANCE,941,949,955.9,940.1,947.7,949.62,3055325,0.71,6.7,8104.9,8224.6,26704.02,YES
11/3/2015,RELIANCE,947.7,963.25,961.5,945.2,959.8,953.41,1650838,1.26,12.1,8030.35,8155.75,26557.8,YES
11/4/2015,RELIANCE,959.8,968,970.45,961.25,967.2,965.43,2599796,0.77,7.4,7956.55,8075.6,26284.01,YES
11/5/2015,RELIANCE,967.2,949,975,946.2,951.3,961.91,2293418,-1.67,-15.9,7788.25,7903.8,25809,NO
11/6/2015,RELIANCE,951.3,939.45,951,933,936.6,941.85,2461259,-1.57,-14.7,7877.6,8009.1,26094.09,NO
11/9/2015,RELIANCE,936.6,933.5,954.75,937.9,952.4,948.47,1912599,1.66,15.8,7838.8,7964.95,25934.9,NO
11/10/2015,RELIANCE,952.4,957,965,923.45,961.25,949.16,3893160,0.92,8.85,7762.45,7895.35,25724.09,YES
11/11/2015,RELIANCE,961.25,927.1,959.5,916.3,922.75,933.44,2625561,-4.17,-38.5,7732.95,7859.6,25580.15,NO
11/13/2015,RELIANCE,922.75,915.05,932.85,927.1,928.45,928.82,299511,0.61,5.7,7848.75,7961.3,25897.88,NO
11/16/2015,RELIANCE,928.45,926,938.55,914.5,933.05,929.36,3127549,0.49,4.6,7823.15,7940.3,25837.71,NO
11/17/2015,RELIANCE,933.05,938.05,942,924.75,934.3,934.51,3507963,0.13,1.25,7788.5,7910.5,25640.34,YES
11/18/2015,RELIANCE,934.3,927.6,938.9,926.2,927.75,931.47,1963105,-0.71,-6.55,7841.9,7966.5,25856.13,NO
11/19/2015,RELIANCE,927.75,918.9,931.3,909.95,912,921.37,2571383,-1.73,-15.75,7869.5,7999.95,25945.14,NO
11/20/2015,RELIANCE,912,934,938.7,917.25,934.75,931.31,2784876,2.43,22.75,7837,7972.65,25785.61,YES
11/23/2015,RELIANCE,934.75,950,952.8,925.55,946.85,942.21,2583965,1.28,12.1,7837.15,7976.85,25769.81,YES
11/24/2015,RELIANCE,946.85,953,957.9,946.2,953.75,951.73,2400013,0.72,6.9,7910.6,8042.85,26003.2,YES
11/26/2015,RELIANCE,953.75,971,971.6,951.05,967.7,964.16,3384443,1.44,13.95,7936.25,8064.3,26142.53,YES
11/27/2015,RELIANCE,967.7,989,991.95,968.25,988.65,983.36,5441612,2.12,20.95,7958.15,8083.2,26201.27,YES
11/30/2015,RELIANCE,988.65,978.5,992.5,974.1,979.05,982.75,2489697,-0.98,-9.6,7976.7,8109.4,26239.39,NO
12/1/2015,RELIANCE,979.05,964,984.4,962.3,965.85,967.44,6839027,-1.37,-13.2,7902.3,8041.05,26123.86,NO
12/2/2015,RELIANCE,965.85,966.25,978.8,961.25,965.9,968.5,2967325,0.01,0.05,7817.6,7955.8,25810.06,YES
12/3/2015,RELIANCE,965.9,974.9,979.7,964.5,977.95,972.76,1731204,1.23,12.05,7816.55,7956.6,25746.03,YES
12/4/2015,RELIANCE,977.95,972.3,988.95,974.1,977.2,980.75,2597024,-0.08,-0.75,7738.5,7881.5,25488.42,NO
12/7/2015,RELIANCE,977.2,965.45,976.2,961.4,965.45,967.43,3073001,-1.22,-11.75,7695.5,7834.7,25299.34,NO
12/8/2015,RELIANCE,965.45,948.9,973,949.75,952.05,957.4,3310778,-1.41,-13.4,7643.3,7774.3,25136.71,NO
12/9/2015,RELIANCE,952.05,936.2,953.6,936.1,940.9,945.84,1721726,-1.19,-11.15,7699.6,7830.25,25281.77,NO
12/10/2015,RELIANCE,940.9,922.5,943.45,912.85,915.9,924.72,2097118,-2.73,-25,7558.2,7691.7,24935.6,NO
12/11/2015,RELIANCE,915.9,951.75,953.8,920,950.35,940.59,4249865,3.62,34.45,7659.15,7791.05,25186.68,YES
12/14/2015,RELIANCE,950.35,947.6,959,942.9,952.95,950.93,4150045,0.27,2.6,7725.25,7858.9,25402.47,NO
12/15/2015,RELIANCE,952.95,957,963.5,946,955.1,955.64,2414730,0.23,2.15,7783.05,7913.7,25596.63,YES
12/16/2015,RELIANCE,955.1,975.9,977.95,953.65,975.9,969.49,3593061,2.13,20.8,7828.9,7963.4,25764.67,YES
12/17/2015,RELIANCE,975.9,980.05,987.55,973.5,978.65,981.35,2765248,0.28,2.75,7745.65,7895.85,25425.32,YES
12/18/2015,RELIANCE,978.65,1003.8,1015,978,1009.7,996.08,4427435,3.08,31.05,7829.4,7976.05,25731.07,YES
12/21/2015,RELIANCE,1009.7,987.9,1009,990,991.9,995.59,3661020,-1.79,-17.8,7830.45,7976.6,25697.66,NO
12/22/2015,RELIANCE,991.9,992.8,999,984.35,992.1,991.29,2818835,0.02,0.2,7888.75,8032.45,25893.84,YES
12/23/2015,RELIANCE,992.1,991.8,1002.6,984,987.3,992.85,2646828,-0.49,-4.8,7863.2,8009.3,25858.52,NO
12/24/2015,RELIANCE,987.3,1003.9,1006.9,990,1003.8,1003.71,2953173,1.64,16.5,7929.2,8070.2,26075.68,YES
12/28/2015,RELIANCE,1003.8,1000.6,1007.2,996.3,1000.55,1000.54,2720569,-0.32,-3.25,7938.6,8082.75,26123.87,NO
12/29/2015,RELIANCE,1000.55,1010.4,1013.75,1000,1010.4,1009.24,2945508,0.97,9.85,7897.8,8044.4,25980.86,YES
12/30/2015,RELIANCE,1010.4,1015,1018.7,1007.15,1015.4,1014.21,3409060,0.49,5,7938.45,8085.4,26101.5,YES
12/31/2015,RELIANCE,1015.4,1003.4,1016,1002,1004.5,1007.91,1863321,-1.09,-10.9,7924.55,8082.35,26116.52,NO
1/1/2016,RELIANCE,1004.5,1009.8,1019.7,999.1,1014.6,1011.8,4225066,1,10.1,7828.4,7994.4,25744.7,YES
1/4/2016,RELIANCE,1014.6,1005,1018.9,1008.2,1015.35,1015.52,1238135,0.07,0.75,7788.05,7964.1,25628.23,NO
1/5/2016,RELIANCE,1015.35,1000.3,1013.8,986.7,995.3,998.91,6896571,-2.01,-20.05,7673.35,7849.4,25224.7,NO
1/6/2016,RELIANCE,995.3,1007.6,1010,997,1005.15,1003.41,3416459,0.98,9.85,7611.65,7776.15,24969.02,YES
1/7/2016,RELIANCE,1005.15,1021.05,1038.4,1000.4,1032.2,1028.15,6116855,2.62,27.05,7527.45,7702.05,24787.11,YES
1/8/2016,RELIANCE,1032.2,1020,1028,1008.05,1013.25,1016.73,4512219,-1.87,-18.95,7587.2,7749.8,24862.93,NO
1/11/2016,RELIANCE,1013.25,1015.95,1032.9,1016.7,1025.75,1026.11,4871839,1.22,12.5,7557.9,7720.85,24804.64,YES
1/12/2016,RELIANCE,1025.75,1055,1060.8,1011,1051.6,1047.9,6632671,2.46,25.85,7467.4,7615.9,24606.2,YES
1/13/2016,RELIANCE,1051.6,1053.1,1065.4,1041.1,1045.45,1053.1,5342761,-0.59,-6.15,7561.65,7705.55,24881.76,YES
1/14/2016,RELIANCE,1045.45,1063.85,1089.75,1047.2,1076.85,1060.93,16412811,2.92,31.4,7420.35,7546.6,24400.78,YES
1/15/2016,RELIANCE,1076.85,1069.75,1081,1053.05,1061.65,1067.41,6359913,-1.43,-15.2,7381.8,7485.75,24257.28,NO
1/18/2016,RELIANCE,1061.65,1075,1089.5,1065.6,1073.3,1080.4,6575725,1.09,11.65,7357,7465.1,24325.77,YES
1/19/2016,RELIANCE,1073.3,1029,1083.95,1008.1,1016.85,1049.91,6229959,-5.55,-56.45,7376.65,7482.5,24194.75,NO
1/20/2016,RELIANCE,1016.85,1034.9,1049.8,1014.1,1043.6,1036.51,4912096,2.56,26.75,7355.7,7451.65,24122.06,YES
1/21/2016,RELIANCE,1043.6,1017.55,1034.9,990,1004.55,1008.92,10312353,-3.89,-39.05,7468.75,7569.55,24540.97,NO
1/22/2016,RELIANCE,1004.55,994.05,1025.75,976.7,984.2,994.85,7261772,-2.07,-20.35,7469.6,7566.05,24643.13,NO
1/25/2016,RELIANCE,984.2,1010,1011,994.05,1004.15,1003.25,5413455,1.99,19.95,7426.5,7523.3,24481.86,YES
1/27/2016,RELIANCE,1004.15,1008.1,1018.75,1000,1003.95,1010.67,2994340,-0.02,-0.2,7413.35,7512.4,24347.31,YES
1/28/2016,RELIANCE,1003.95,1001,1010,996.95,999.35,1004.13,3943295,-0.46,-4.6,7589.5,7688.35,24982.22,NO
1/29/2016,RELIANCE,999.35,1018.95,1021.8,997.1,1016.9,1012.35,5274473,1.73,17.55,7566.65,7669.6,24868.21,YES
2/1/2016,RELIANCE,1016.9,1039.95,1040,1018,1035.4,1032.75,4383577,1.79,18.5,7392.45,7482.5,24393.59,YES
2/2/2016,RELIANCE,1035.4,1030.3,1041.8,1025.55,1030.3,1032.86,2267273,-0.5,-5.1,7411.45,7507.05,24386.45,NO
2/3/2016,RELIANCE,1030.3,988,1032.8,990.5,1001.15,1013.98,3376466,-2.91,-29.15,7418.25,7504.85,24360.36,NO
2/4/2016,RELIANCE,1001.15,988,994,975,981.4,984.1,3586808,-2.01,-19.75,7489.7,7591.95,24637.41,NO
2/5/2016,RELIANCE,981.4,979.1,1001,965.7,973.05,983.08,4161079,-0.86,-8.35,7303.95,7416.55,24076.85,NO
2/8/2016,RELIANCE,973.05,971.1,982,961.4,970.9,970.48,4799882,-0.22,-2.15,7264.3,7364.05,23938.32,NO
2/9/2016,RELIANCE,970.9,952.9,984.8,957.95,961.05,974.75,2760853,-1.02,-9.85,7203.6,7296.25,23758.46,NO
2/10/2016,RELIANCE,961.05,951.7,968.8,950,957.5,961,4481029,-0.37,-3.55,7023.65,7117.3,23060.39,NO
2/11/2016,RELIANCE,957.5,962.85,973,948.65,962.65,962.41,3859250,0.53,5.15,7057.35,7155.45,23223.43,YES
2/12/2016,RELIANCE,962.65,933.9,965.95,915.5,924.55,940.35,3912163,-4.12,-38.1,7201.25,7301.55,23688.61,NO
2/15/2016,RELIANCE,924.55,918,933.9,888.1,906.55,908.01,6701935,-1.99,-18,7058.85,7149.05,23237.23,NO
2/16/2016,RELIANCE,906.55,951.1,951.35,918,946.75,939.84,4407889,4.25,40.2,7177.4,7264.45,23536.47,YES
2/17/2016,RELIANCE,946.75,935.1,958,927,930.55,944.11,2977263,-1.74,-16.2,7170.55,7251.55,23640.32,NO
2/18/2016,RELIANCE,930.55,962.95,957.45,916.4,952.6,938.34,3529832,2.31,22.05,7208.85,7292.35,23783.47,YES
2/19/2016,RELIANCE,952.6,940,968.7,936,940.1,949.33,3299161,-1.33,-12.5,7240.3,7324.9,23850.41,NO
2/22/2016,RELIANCE,940.1,944.1,952.75,937.35,944.35,944.49,2339664,0.45,4.25,7075,7164.05,23332.94,YES
2/23/2016,RELIANCE,944.35,963.1,968.3,944.1,962.3,960.94,2919198,1.87,17.95,7029.85,7117.5,23105.16,YES
2/24/2016,RELIANCE,962.3,944.9,967.2,942.75,949.65,958.52,4340746,-1.33,-12.65,7039.3,7128.5,23141.08,NO
2/25/2016,RELIANCE,949.65,954.2,958.55,942,952.65,952.71,3471311,0.31,3,7050.45,7138.15,23238.5,YES
2/26/2016,RELIANCE,952.65,953,956.55,940.85,944.1,946.5,5675025,-0.91,-8.55,7038.25,7132.05,23153.32,YES
2/29/2016,RELIANCE,944.1,951.3,958.75,944.3,950.35,951.69,1908533,0.66,6.25,7321.7,7416.95,24044.96,YES
3/1/2016,RELIANCE,950.35,964.7,994.6,935,966.65,960.96,7093474,1.69,16.3,7429.55,7519.3,24386.67,YES
3/2/2016,RELIANCE,966.65,992.9,985.05,964.65,981.3,979.72,3760923,1.49,14.65,7505.4,7589.2,24704.59,YES
3/3/2016,RELIANCE,981.3,1010,1005.75,987.25,1001.5,998.81,4595886,2.02,20.2,7486.4,7579.65,24655.19,YES
3/4/2016,RELIANCE,1001.5,1014,1018,997.5,1012.85,1009.28,3630006,1.12,11.35,7436.1,7533.5,24527.27,YES
3/8/2016,RELIANCE,1012.85,1007.5,1015,1003.5,1006.4,1007.65,2054428,-0.64,-6.45,7545.35,7637.3,24815.7,NO
3/9/2016,RELIANCE,1006.4,1020,1030.9,1007.5,1027,1021.65,3022554,2.01,20.6,7484.85,7577.3,24620.39,YES
3/10/2016,RELIANCE,1027,1042.05,1043.9,1018.6,1041.7,1033.7,2709831,1.41,14.7,7542.6,7637.55,24801.7,YES
3/11/2016,RELIANCE,1041.7,1014.9,1045.9,1009,1011.75,1018.42,4733124,-2.96,-29.95,7535.85,7629.45,24832.04,NO
3/14/2016,RELIANCE,1011.75,1019.1,1029.55,1010.6,1014.5,1019.42,3501676,0.27,2.75,7457.05,7548.6,24537.61,YES
3/15/2016,RELIANCE,1014.5,1024,1026.4,1012.95,1019.75,1018.41,2715590,0.51,5.25,7557.4,7640.8,24852.18,YES
3/16/2016,RELIANCE,1019.75,1021,1027.85,1015.1,1020.5,1021.64,2397332,0.07,0.75,7534.65,7622.45,24729.41,YES
3/17/2016,RELIANCE,1020.5,1027,1025.8,1005.45,1021.75,1015.77,2529074,0.12,1.25,7619.2,7703.05,25007.56,YES
3/18/2016,RELIANCE,1021.75,1018.25,1036.9,1012,1016,1026.51,3847740,-0.57,-5.75,7695.55,7784.3,25331.01,NO
3/21/2016,RELIANCE,1016,1027.95,1030.15,1015.7,1027.2,1024,3207246,1.09,11.2,7717.45,7806.2,25322.1,YES
3/22/2016,RELIANCE,1027.2,1037,1041.5,1022.75,1037.3,1030.59,2904852,0.97,10.1,7741,7829.75,25417.11,YES
3/23/2016,RELIANCE,1037.3,1046.9,1052.25,1035.65,1047.85,1044.68,3504967,1.01,10.55,7606.55,7692.8,24957.24,YES
3/28/2016,RELIANCE,1047.85,1030,1046.9,1022.4,1029.2,1031.48,3841654,-1.81,-18.65,7651.1,7739.05,25062.06,NO
3/29/2016,RELIANCE,1029.2,1023.8,1031.7,1015.65,1020.4,1022.77,4130553,-0.86,-8.8,7727.65,7818.55,25364.75,NO
3/30/2016,RELIANCE,1020.4,1042.7,1042,1020.2,1036.25,1034.32,3627901,1.53,15.85,7718.05,7812.35,25301.7,YES
3/31/2016,RELIANCE,1036.25,1041,1051.75,1042.7,1047.05,1047.52,3303780,1.03,10.8,7733.15,7833.2,25333.98,YES
4/1/2016,RELIANCE,1047.05,1039.1,1056,1032.7,1045.2,1045.52,7047985,-0.18,-1.85,7736.3,7830.05,25372.44,NO
4/4/2016,RELIANCE,1045.2,1040,1046.3,1025,1034.45,1033.05,2830115,-1.04,-10.75,7636.05,7732.1,24978.86,NO
4/5/2016,RELIANCE,1034.45,1031.35,1042.2,1025.3,1035.05,1032.19,1973260,0.06,0.6,7630.4,7736.1,24998.79,NO
4/6/2016,RELIANCE,1035.05,1032.1,1042.4,1022.2,1026.95,1031.04,2345148,-0.79,-8.1,7542.35,7650.95,24665.8,NO
4/7/2016,RELIANCE,1026.95,1034.9,1036.7,1022.6,1033.75,1029.94,1597975,0.66,6.8,7577.8,7689.85,24789.4,YES
4/8/2016,RELIANCE,1033.75,1035.9,1048,1022.1,1037.25,1037.23,2009055,0.34,3.5,7669.25,7779.4,25056.47,YES
4/11/2016,RELIANCE,1037.25,1037,1054.45,1031.2,1036.35,1041.82,3065701,-0.09,-0.9,7777.15,7887.35,25358.42,NO
4/12/2016,RELIANCE,1036.35,1040.3,1045.5,1033,1040.3,1040.4,2356318,0.38,3.95,7908.15,8004.9,25833.16,YES
4/13/2016,RELIANCE,1040.3,1052.55,1057.45,1038.05,1047.4,1048.86,2552099,0.68,7.1,7950.05,8056.85,25942.34,YES
4/18/2016,RELIANCE,1047.4,1065.8,1069.9,1052.55,1066.05,1060.03,3666141,1.75,18.65,7953.65,8063.2,25979.68,YES
4/20/2016,RELIANCE,1066.05,1069.2,1066.8,1055.4,1064.75,1061.15,4358102,-0.12,-1.3,7891.8,8003.3,25892.49,YES
4/21/2016,RELIANCE,1064.75,1041.4,1069.2,1035.8,1037.3,1044.82,4957497,-2.65,-27.45,7894.8,8007.4,25891.03,NO
4/22/2016,RELIANCE,1037.3,1039,1052,1035,1041.15,1042.52,2601436,0.37,3.85,7828.15,7942.05,25604.92,YES
4/25/2016,RELIANCE,1041.15,1044.45,1047.5,1029.3,1038.95,1039.15,2675586,-0.21,-2.2,7942,8048.75,25956.42,YES
4/26/2016,RELIANCE,1038.95,1015.4,1044.45,1012.3,1016.9,1019.84,13979586,-2.17,-22.05,7967.4,8075.5,26078.28,NO
4/27/2016,RELIANCE,1016.9,1017.9,1023.9,1007.5,1016.95,1013.25,6041279,0,0.05,7844.25,7954.75,25612.91,YES
4/28/2016,RELIANCE,1016.95,1014,1025.95,1016,1019.4,1021.78,3315060,0.24,2.45,7822.7,7939.9,25565.44,NO
4/29/2016,RELIANCE,1019.4,993.45,1019.2,990.95,996.7,1005.46,14160507,-2.28,-22.7,7824.8,7965.9,25500.14,NO
5/2/2016,RELIANCE,996.7,979,998.55,978.85,982.7,987.1,5367060,-1.42,-14,7724.15,7858,25210.87,NO
5/3/2016,RELIANCE,982.7,988,992.4,978,986.95,986.75,2427753,0.43,4.25,7731,7852.1,25187.66,YES
5/4/2016,RELIANCE,986.95,974.05,994.95,972.75,975.8,982.83,4016624,-1.14,-11.15,7717.65,7839.85,25223.67,NO
5/5/2016,RELIANCE,975.8,980,983.7,973,978.1,979.17,3096453,0.24,2.3,7755.25,7882.7,25321.83,YES
5/6/2016,RELIANCE,978.1,973,983.45,970.9,975.25,976.77,4952411,-0.29,-2.85,7873.55,7990.65,25682.98,NO
5/9/2016,RELIANCE,975.25,975,976.8,967,968.95,971.08,3371220,-0.65,-6.3,7804.65,7918.65,25548.97,NO
5/10/2016,RELIANCE,968.95,983.1,986,972.8,983.1,981.2,3508088,1.44,14.15,7871.45,7992.6,25684.6,YES
5/11/2016,RELIANCE,983.1,971.8,984.7,978,982.55,981.5,1656840,-0.06,-0.55,7881,8008.3,25739.94,NO
5/12/2016,RELIANCE,982.55,976,980.75,970,975.4,976.47,2820699,-0.73,-7.15,7831.2,7958.75,25528.8,NO
5/13/2016,RELIANCE,975.4,988.95,994.2,975.05,992.8,986.82,2922714,1.75,17.4,7896.85,8016,25756.14,YES
5/16/2016,RELIANCE,992.8,977,990.55,975,978.15,981.35,3348353,-1.5,-14.65,7846.75,7965.25,25671.48,NO
5/17/2016,RELIANCE,978.15,980.25,982.5,971.1,975.95,976.4,2132072,-0.23,-2.2,7875.5,7994.8,25713.84,YES
5/18/2016,RELIANCE,975.95,965.9,983.1,966.35,969.15,973.96,2779023,-0.7,-6.8,7792.2,7911.5,25428.42,NO
5/19/2016,RELIANCE,969.15,971.7,972.5,964.1,970.55,969.99,1880974,0.14,1.4,7813.95,7924.85,25447.72,YES
5/20/2016,RELIANCE,970.55,952,971.9,945.6,951.2,960.71,2088058,-2.03,-19.35,7738.05,7852.35,25256.97,NO
5/23/2016,RELIANCE,951.2,937.35,954.5,931.35,934.2,943.02,4238988,-1.82,-17,7811.8,7919.6,25432.1,NO
5/24/2016,RELIANCE,934.2,928.05,940.7,925.65,930,932.46,4198098,-0.45,-4.2,7974.45,8066.5,26008.25,NO
5/25/2016,RELIANCE,930,949.85,944,928.05,940.45,939.86,2807737,1.11,10.45,8081.95,8173.5,26415.93,YES
5/26/2016,RELIANCE,940.45,950,952.8,941.15,951.2,948.1,2112135,1.13,10.75,8166.5,8265.15,26694.75,YES
5/27/2016,RELIANCE,951.2,949.05,952.4,944.1,946.85,947.62,3243601,-0.46,-4.35,8209.85,8305.45,26817.75,NO
5/30/2016,RELIANCE,946.85,976.4,976.9,948.75,974.7,966.82,3063379,2.86,27.85,8179.2,8275.05,26684.46,YES
5/31/2016,RELIANCE,974.7,969,981.5,965,968.7,972.17,2202091,-0.62,-6,8156.9,8252.55,26694.28,NO
6/1/2016,RELIANCE,968.7,957.95,973,956.5,957.85,959.97,5333469,-1.13,-10.85,8246.2,8342.55,26919.23,NO
6/2/2016,RELIANCE,957.85,954.5,966.1,951.8,953.6,959.2,2067034,-0.45,-4.25,8228.75,8323.5,26897.84,NO
6/3/2016,RELIANCE,953.6,960,957.15,945.1,956.25,950.47,2343852,0.28,2.65,8235.55,8327.1,26833.54,YES
6/6/2016,RELIANCE,956.25,961,962.9,955.85,959.65,959.64,1975712,0.35,3.4,8285.5,8373.35,27085.24,YES
6/7/2016,RELIANCE,959.65,957.25,963,952.55,954.8,956.96,1982466,-0.51,-4.85,8273.35,8369.65,26994.48,NO
6/8/2016,RELIANCE,954.8,958,960.95,951.6,955.05,956.15,4332627,0.03,0.25,8180.25,8285.1,26742.26,YES
6/9/2016,RELIANCE,955.05,960,958,949.15,954.1,953.25,2773975,-0.1,-0.95,8102.25,8199.95,26468.27,YES
6/10/2016,RELIANCE,954.1,974,976.45,956.2,971.15,971.14,3575840,1.76,17.05,8134.4,8230.45,26482.5,YES
6/13/2016,RELIANCE,971.15,969.9,984.4,968.3,976.7,976.64,3729737,0.57,5.55,8139.4,8239.3,26500.79,NO
6/14/2016,RELIANCE,976.7,980.95,983.45,963.05,981.1,973.74,2334856,0.45,4.4,8180.65,8279.1,26686.03,YES
6/15/2016,RELIANCE,981.1,980,985.4,969.3,976.25,977.5,2497008,-0.5,-4.85,8176.65,8280.55,26653.85,NO
6/16/2016,RELIANCE,976.25,981,986.5,973.75,984.6,980.12,2543921,0.85,8.35,8115.75,8214.45,26497.11,YES
6/17/2016,RELIANCE,984.6,977,983.65,967.05,976.3,975.47,2142329,-0.85,-8.3,8255.4,8351.65,26907.42,NO
6/20/2016,RELIANCE,976.3,972.15,978.65,970.1,974.9,974.27,2408096,-0.14,-1.4,8213.65,8316.25,26791.68,NO
6/21/2016,RELIANCE,974.9,994.1,992.6,968,990.2,983.33,2459237,1.55,15.3,8201.15,8306.6,26753.2,YES
6/22/2016,RELIANCE,990.2,985,994.15,979.7,987.1,985.9,3184865,-0.31,-3.1,8029.1,8130.95,26367.48,NO
6/23/2016,RELIANCE,987.1,979.95,985.9,977.1,980.5,980.71,2923284,-0.67,-6.6,8039.35,8148.6,26347.81,NO
6/24/2016,RELIANCE,980.5,964.9,982,970,980.45,975.5,2248693,-0.01,-0.05,8096.05,8215.6,26410.66,NO
6/27/2016,RELIANCE,980.45,940.5,964.9,933.4,951.45,947.15,5711173,-3.05,-29,8173.1,8293.05,26627.15,NO
6/28/2016,RELIANCE,951.45,956.4,958.4,940.5,955.65,953.76,2094599,0.44,4.2,8260.25,8381.95,26926.17,YES
6/29/2016,RELIANCE,955.65,962,961.55,955,957.8,958.6,1738370,0.22,2.15,8313.05,8442.8,27064.33,YES
6/30/2016,RELIANCE,957.8,972,968.95,960,966.9,964.82,1719857,0.94,9.1,8376.75,8518,27314.44,YES
7/1/2016,RELIANCE,966.9,972.75,977.5,967.05,969.15,971.01,2916329,0.23,2.25,8379.3,8523.75,27340.72,YES
7/4/2016,RELIANCE,969.15,975.5,976.8,970,973.45,973.03,1510979,0.44,4.3,8342,8492.2,27209.97,YES
7/5/2016,RELIANCE,973.45,986.1,993.6,975.5,986.7,987.44,1783750,1.34,13.25,8350,8499,27292.2,YES
7/7/2016,RELIANCE,986.7,992.5,1002.9,980.3,993.1,994.43,2596678,0.64,6.4,8413.35,8565.95,27358.23,YES
7/8/2016,RELIANCE,993.1,987,1000.5,986.15,987.9,992.38,2749648,-0.53,-5.2,8502.6,8656.65,27667.81,NO
7/11/2016,RELIANCE,987.9,991,989,976.35,978.4,982.34,1632225,-0.97,-9.5,8540.45,8698.6,27912.14,YES
7/12/2016,RELIANCE,978.4,995.25,994.95,985.5,992.5,991.25,1889606,1.42,14.1,8515.75,8670.6,27857.8,YES
7/13/2016,RELIANCE,992.5,1005.2,1005,991,1003.4,998.38,2232685,1.09,10.9,8565.45,8722.95,27966.14,YES
7/14/2016,RELIANCE,1003.4,1008.1,1016.7,1004.15,1008.75,1010.89,3409386,0.53,5.35,8564.05,8723.75,27920.66,YES
7/15/2016,RELIANCE,1008.75,1009,1014.1,998.25,1004.9,1006.27,2459183,-0.38,-3.85,8514.3,8669.4,27790.05,YES
7/18/2016,RELIANCE,1004.9,1028,1021,1003.5,1012.2,1013.32,3198562,0.72,7.3,8515.45,8675.45,27775.7,YES
